Time(s),CH1V,CH2V,CH3V
-9.920000e-04,4.726267e+00,1.649600e+00,-8.666667e-03
-9.900000e-04,4.716800e+00,1.989067e+00,-2.480000e-02
-9.880000e-04,4.719200e+00,2.333200e+00,-2.253333e-02
-9.860000e-04,4.723867e+00,2.658667e+00,-1.786667e-02
-9.840000e-04,4.744934e+00,2.958667e+00,-8.666667e-03
-9.820000e-04,4.747334e+00,3.223600e+00,-2.253333e-02
-9.800000e-04,4.777733e+00,3.449200e+00,-2.013333e-02
-9.780000e-04,4.787067e+00,3.658400e+00,-8.666667e-03
-9.760000e-04,4.824533e+00,3.814267e+00,-3.173333e-02
-9.740000e-04,4.829200e+00,3.937467e+00,-2.253333e-02
-9.720000e-04,4.838533e+00,4.044400e+00,-1.560000e-02
-9.700000e-04,4.850267e+00,4.104800e+00,-2.480000e-02
-9.680000e-04,4.866533e+00,4.151333e+00,-2.253333e-02
-9.660000e-04,4.880667e+00,4.174533e+00,-2.946667e-02
-9.640000e-04,4.871334e+00,4.186267e+00,-8.666667e-03
-9.620000e-04,4.885334e+00,4.170000e+00,-2.480000e-02
-9.600000e-04,4.901733e+00,4.172266e+00,-2.013333e-02
-9.580000e-04,4.904000e+00,4.165333e+00,-2.480000e-02
-9.560000e-04,4.904000e+00,4.151333e+00,-3.640000e-02
-9.540000e-04,4.897067e+00,4.123466e+00,-3.173333e-02
-9.520000e-04,4.892400e+00,4.104800e+00,-1.560000e-02
-9.500000e-04,4.897067e+00,4.076933e+00,-2.480000e-02
-9.480000e-04,4.887600e+00,4.086267e+00,-1.560000e-02
-9.460000e-04,4.897067e+00,4.065333e+00,-2.706667e-02
-9.440000e-04,4.892400e+00,4.039733e+00,-1.093333e-02
-9.420000e-04,4.897067e+00,4.042000e+00,-1.786667e-02
-9.400000e-04,4.882934e+00,4.037467e+00,-8.666667e-03
-9.380000e-04,4.897067e+00,4.025733e+00,-2.706667e-02
-9.360000e-04,4.878267e+00,4.030400e+00,-1.560000e-02
-9.340000e-04,4.885334e+00,4.011867e+00,-2.480000e-02
-9.320000e-04,4.894667e+00,4.021200e+00,-2.253333e-02
-9.300000e-04,4.897067e+00,4.014133e+00,-2.946667e-02
-9.280000e-04,4.897067e+00,4.021200e+00,6.666667e-04
-9.260000e-04,4.890000e+00,4.014133e+00,-2.480000e-02
-9.240000e-04,4.894667e+00,4.004800e+00,6.666667e-04
-9.220000e-04,4.887600e+00,4.018800e+00,-1.093333e-02
-9.200000e-04,4.901733e+00,4.016533e+00,-8.666667e-03
-9.180000e-04,4.897067e+00,4.030400e+00,-2.480000e-02
-9.160000e-04,4.911067e+00,4.023467e+00,-1.320000e-02
-9.140000e-04,4.899333e+00,4.030400e+00,-2.480000e-02
-9.120000e-04,4.890000e+00,4.021200e+00,-8.666667e-03
-9.100000e-04,4.901733e+00,4.030400e+00,-1.093333e-02
-9.080000e-04,4.901733e+00,4.028133e+00,-1.560000e-02
-9.060000e-04,4.904000e+00,4.018800e+00,-2.253333e-02
-9.040000e-04,4.894667e+00,4.032800e+00,-2.253333e-02
-9.020000e-04,4.901733e+00,4.018800e+00,-2.253333e-02
-9.000000e-04,4.906400e+00,4.021200e+00,-4.000000e-03
-8.980000e-04,4.897067e+00,4.035067e+00,-1.320000e-02
-8.960000e-04,4.897067e+00,4.023467e+00,-4.000000e-03
-8.940000e-04,4.901733e+00,4.028133e+00,-2.253333e-02
-8.920000e-04,4.901733e+00,4.032800e+00,-8.666667e-03
-8.900000e-04,4.901733e+00,4.028133e+00,-2.253333e-02
-8.880000e-04,4.892400e+00,4.021200e+00,-1.093333e-02
-8.860000e-04,4.908667e+00,4.021200e+00,-2.253333e-02
-8.840000e-04,4.897067e+00,4.018800e+00,-1.320000e-02
-8.820000e-04,4.890000e+00,4.028133e+00,-2.480000e-02
-8.800000e-04,4.897067e+00,4.028133e+00,-6.266667e-03
-8.780000e-04,4.890000e+00,4.011867e+00,-2.013333e-02
-8.760000e-04,4.890000e+00,4.021200e+00,-1.093333e-02
-8.740000e-04,4.897067e+00,4.030400e+00,-2.706667e-02
-8.720000e-04,4.894667e+00,4.025733e+00,-1.320000e-02
-8.700000e-04,4.885334e+00,4.025733e+00,-1.320000e-02
-8.680000e-04,4.871334e+00,4.030400e+00,-1.093333e-02
-8.660000e-04,4.897067e+00,4.032800e+00,-2.706667e-02
-8.640000e-04,4.906400e+00,4.018800e+00,-1.320000e-02
-8.620000e-04,4.897067e+00,4.030400e+00,-1.320000e-02
-8.600000e-04,4.901733e+00,4.023467e+00,-1.320000e-02
-8.580000e-04,4.892400e+00,4.035067e+00,-2.706667e-02
-8.560000e-04,4.887600e+00,4.032800e+00,-1.786667e-02
-8.540000e-04,4.890000e+00,4.030400e+00,-1.786667e-02
-8.520000e-04,4.897067e+00,4.028133e+00,-1.600000e-03
-8.500000e-04,4.894667e+00,4.030400e+00,-2.253333e-02
-8.480000e-04,4.899333e+00,4.028133e+00,-1.600000e-03
-8.460000e-04,4.901733e+00,4.035067e+00,-2.946667e-02
-8.440000e-04,4.897067e+00,4.023467e+00,-1.600000e-03
-8.420000e-04,4.897067e+00,4.018800e+00,-2.480000e-02
-8.400000e-04,4.894667e+00,4.030400e+00,-1.320000e-02
-8.380000e-04,4.899333e+00,4.035067e+00,-2.253333e-02
-8.360000e-04,4.892400e+00,4.028133e+00,-1.560000e-02
-8.340000e-04,4.904000e+00,4.023467e+00,-1.786667e-02
-8.320000e-04,4.894667e+00,4.030400e+00,-1.560000e-02
-8.300000e-04,4.904000e+00,4.021200e+00,-2.706667e-02
-8.280000e-04,4.890000e+00,4.037467e+00,-1.320000e-02
-8.260000e-04,4.897067e+00,4.023467e+00,-2.013333e-02
-8.240000e-04,4.894667e+00,4.028133e+00,-1.786667e-02
-8.220000e-04,4.892400e+00,4.025733e+00,-2.946667e-02
-8.200000e-04,4.887600e+00,4.044400e+00,-2.480000e-02
-8.180000e-04,4.897067e+00,4.023467e+00,-3.173333e-02
-8.160000e-04,4.885334e+00,4.028133e+00,-1.320000e-02
-8.140000e-04,4.908667e+00,4.030400e+00,-2.253333e-02
-8.120000e-04,4.899333e+00,4.028133e+00,-6.266667e-03
-8.100000e-04,4.890000e+00,4.016533e+00,-2.253333e-02
-8.080000e-04,4.897067e+00,4.023467e+00,-8.666667e-03
-8.060000e-04,4.880667e+00,4.018800e+00,-2.946667e-02
-8.040000e-04,4.899333e+00,4.028133e+00,-1.320000e-02
-8.020000e-04,4.892400e+00,4.032800e+00,-2.013333e-02
-8.000000e-04,4.890000e+00,4.025733e+00,-1.560000e-02
-7.980000e-04,4.890000e+00,4.023467e+00,-1.560000e-02
-7.960000e-04,4.892400e+00,4.016533e+00,-4.000000e-03
-7.940000e-04,4.901733e+00,4.023467e+00,-2.253333e-02
-7.920000e-04,4.897067e+00,4.032800e+00,-8.666667e-03
-7.900000e-04,4.892400e+00,4.028133e+00,-2.253333e-02
-7.880000e-04,4.901733e+00,4.021200e+00,-1.560000e-02
-7.860000e-04,4.890000e+00,4.035067e+00,-2.013333e-02
-7.840000e-04,4.890000e+00,4.021200e+00,-2.253333e-02
-7.820000e-04,4.890000e+00,4.032800e+00,-1.786667e-02
-7.800000e-04,4.892400e+00,4.028133e+00,-2.706667e-02
-7.780000e-04,4.901733e+00,4.032800e+00,-2.480000e-02
-7.760000e-04,4.885334e+00,4.035067e+00,-1.786667e-02
-7.740000e-04,4.890000e+00,4.025733e+00,-2.480000e-02
-7.720000e-04,4.892400e+00,4.035067e+00,-1.600000e-03
-7.700000e-04,4.890000e+00,4.035067e+00,-2.013333e-02
-7.680000e-04,4.887600e+00,4.032800e+00,-2.253333e-02
-7.660000e-04,4.897067e+00,4.016533e+00,-4.333333e-02
-7.640000e-04,4.894667e+00,4.016533e+00,-8.666667e-03
-7.620000e-04,4.892400e+00,4.028133e+00,-2.253333e-02
-7.600000e-04,4.894667e+00,4.025733e+00,-1.560000e-02
-7.580000e-04,4.890000e+00,4.023467e+00,-1.786667e-02
-7.560000e-04,4.901733e+00,4.028133e+00,-8.666667e-03
-7.540000e-04,4.892400e+00,4.023467e+00,-2.706667e-02
-7.520000e-04,4.890000e+00,4.025733e+00,-2.480000e-02
-7.500000e-04,4.904000e+00,4.030400e+00,-2.480000e-02
-7.480000e-04,4.892400e+00,4.035067e+00,-1.560000e-02
-7.460000e-04,4.892400e+00,4.035067e+00,-2.013333e-02
-7.440000e-04,4.897067e+00,4.035067e+00,-1.093333e-02
-7.420000e-04,4.899333e+00,4.023467e+00,-3.173333e-02
-7.400000e-04,4.908667e+00,4.035067e+00,-1.560000e-02
-7.380000e-04,4.897067e+00,4.030400e+00,-2.253333e-02
-7.360000e-04,4.901733e+00,4.035067e+00,-2.480000e-02
-7.340000e-04,4.897067e+00,4.032800e+00,-1.560000e-02
-7.320000e-04,4.899333e+00,4.037467e+00,-8.666667e-03
-7.300000e-04,4.890000e+00,4.032800e+00,-2.480000e-02
-7.280000e-04,4.904000e+00,4.046667e+00,-1.560000e-02
-7.260000e-04,4.901733e+00,4.032800e+00,-2.946667e-02
-7.240000e-04,4.906400e+00,4.032800e+00,-2.013333e-02
-7.220000e-04,4.897067e+00,4.030400e+00,-1.320000e-02
-7.200000e-04,4.899333e+00,4.032800e+00,-1.320000e-02
-7.180000e-04,4.897067e+00,4.035067e+00,-2.253333e-02
-7.160000e-04,4.899333e+00,4.035067e+00,-2.013333e-02
-7.140000e-04,4.890000e+00,4.025733e+00,-2.013333e-02
-7.120000e-04,4.890000e+00,4.035067e+00,-2.013333e-02
-7.100000e-04,4.890000e+00,4.035067e+00,-2.253333e-02
-7.080000e-04,4.892400e+00,4.030400e+00,-2.253333e-02
-7.060000e-04,4.885334e+00,4.039733e+00,-1.786667e-02
-7.040000e-04,4.904000e+00,4.035067e+00,-2.013333e-02
-7.020000e-04,4.908667e+00,4.035067e+00,-2.946667e-02
-7.000000e-04,4.904000e+00,4.023467e+00,-8.666667e-03
-6.980000e-04,4.904000e+00,4.023467e+00,-2.253333e-02
-6.960000e-04,4.897067e+00,4.039733e+00,-2.013333e-02
-6.940000e-04,4.899333e+00,4.042000e+00,-2.013333e-02
-6.920000e-04,4.901733e+00,4.032800e+00,-1.560000e-02
-6.900000e-04,4.890000e+00,4.039733e+00,-2.253333e-02
-6.880000e-04,4.906400e+00,4.039733e+00,-1.093333e-02
-6.860000e-04,4.868933e+00,4.025733e+00,-1.786667e-02
-6.840000e-04,4.894667e+00,4.044400e+00,-1.560000e-02
-6.820000e-04,4.899333e+00,4.025733e+00,-2.480000e-02
-6.800000e-04,4.880667e+00,4.028133e+00,-1.560000e-02
-6.780000e-04,4.892400e+00,4.037467e+00,-2.480000e-02
-6.760000e-04,4.857200e+00,4.014133e+00,-1.560000e-02
-6.740000e-04,4.899333e+00,4.035067e+00,-1.786667e-02
-6.720000e-04,4.906400e+00,4.030400e+00,-8.666667e-03
-6.700000e-04,4.904000e+00,4.030400e+00,-2.946667e-02
-6.680000e-04,4.894667e+00,4.032800e+00,-1.560000e-02
-6.660000e-04,4.892400e+00,4.030400e+00,-2.706667e-02
-6.640000e-04,4.892400e+00,4.016533e+00,-2.013333e-02
-6.620000e-04,4.906400e+00,4.030400e+00,-2.013333e-02
-6.600000e-04,4.897067e+00,4.025733e+00,-1.560000e-02
-6.580000e-04,4.887600e+00,4.025733e+00,-2.706667e-02
-6.560000e-04,4.908667e+00,4.023467e+00,-8.666667e-03
-6.540000e-04,4.899333e+00,4.035067e+00,-2.706667e-02
-6.520000e-04,4.899333e+00,4.035067e+00,-1.560000e-02
-6.500000e-04,4.901733e+00,4.023467e+00,-2.480000e-02
-6.480000e-04,4.897067e+00,4.044400e+00,-2.706667e-02
-6.460000e-04,4.876000e+00,4.014133e+00,-2.480000e-02
-6.440000e-04,4.904000e+00,4.028133e+00,-1.786667e-02
-6.420000e-04,4.890000e+00,4.018800e+00,-8.666667e-03
-6.400000e-04,4.887600e+00,4.030400e+00,-1.560000e-02
-6.380000e-04,4.892400e+00,4.032800e+00,-2.706667e-02
-6.360000e-04,4.906400e+00,4.018800e+00,-8.666667e-03
-6.340000e-04,4.901733e+00,4.014133e+00,-3.413333e-02
-6.320000e-04,4.901733e+00,4.011867e+00,-1.560000e-02
-6.300000e-04,4.901733e+00,4.030400e+00,-2.706667e-02
-6.280000e-04,4.885334e+00,4.023467e+00,-1.786667e-02
-6.260000e-04,4.894667e+00,4.025733e+00,-2.253333e-02
-6.240000e-04,4.897067e+00,4.035067e+00,-1.093333e-02
-6.220000e-04,4.892400e+00,4.023467e+00,-1.320000e-02
-6.200000e-04,4.894667e+00,4.032800e+00,-1.093333e-02
-6.180000e-04,4.904000e+00,4.037467e+00,-2.480000e-02
-6.160000e-04,4.920400e+00,4.023467e+00,-1.600000e-03
-6.140000e-04,4.897067e+00,4.025733e+00,-1.786667e-02
-6.120000e-04,4.908667e+00,4.044400e+00,-1.600000e-03
-6.100000e-04,4.904000e+00,4.035067e+00,-6.266667e-03
-6.080000e-04,4.899333e+00,4.035067e+00,-1.560000e-02
-6.060000e-04,4.904000e+00,4.037467e+00,-2.253333e-02
-6.040000e-04,4.897067e+00,4.028133e+00,-1.786667e-02
-6.020000e-04,4.894667e+00,4.030400e+00,-1.320000e-02
-6.000000e-04,4.894667e+00,4.032800e+00,-4.000000e-03
-5.980000e-04,4.899333e+00,4.025733e+00,-3.640000e-02
-5.960000e-04,4.890000e+00,4.039733e+00,-8.666667e-03
-5.940000e-04,4.911067e+00,4.035067e+00,-2.253333e-02
-5.920000e-04,4.892400e+00,4.028133e+00,-1.320000e-02
-5.900000e-04,4.890000e+00,4.032800e+00,-1.786667e-02
-5.880000e-04,4.890000e+00,4.030400e+00,-1.786667e-02
-5.860000e-04,4.901733e+00,4.028133e+00,-1.320000e-02
-5.840000e-04,4.897067e+00,4.035067e+00,-1.560000e-02
-5.820000e-04,4.906400e+00,4.016533e+00,-1.786667e-02
-5.800000e-04,4.897067e+00,4.025733e+00,-1.093333e-02
-5.780000e-04,4.897067e+00,4.035067e+00,-1.320000e-02
-5.760000e-04,4.897067e+00,4.023467e+00,-6.266667e-03
-5.740000e-04,4.892400e+00,4.037467e+00,-1.320000e-02
-5.720000e-04,4.890000e+00,4.023467e+00,-8.666667e-03
-5.700000e-04,4.892400e+00,4.032800e+00,-1.320000e-02
-5.680000e-04,4.897067e+00,4.032800e+00,-2.013333e-02
-5.660000e-04,4.892400e+00,4.030400e+00,-3.640000e-02
-5.640000e-04,4.897067e+00,4.032800e+00,-2.253333e-02
-5.620000e-04,4.897067e+00,4.028133e+00,-2.480000e-02
-5.600000e-04,4.890000e+00,4.044400e+00,-2.013333e-02
-5.580000e-04,4.897067e+00,4.028133e+00,-1.560000e-02
-5.560000e-04,4.897067e+00,4.030400e+00,-2.253333e-02
-5.540000e-04,4.897067e+00,4.030400e+00,-2.253333e-02
-5.520000e-04,4.899333e+00,4.025733e+00,-2.706667e-02
-5.500000e-04,4.892400e+00,4.030400e+00,-1.786667e-02
-5.480000e-04,4.904000e+00,4.021200e+00,-1.560000e-02
-5.460000e-04,4.890000e+00,4.030400e+00,-2.946667e-02
-5.440000e-04,4.897067e+00,4.021200e+00,-8.666667e-03
-5.420000e-04,4.892400e+00,4.032800e+00,-2.946667e-02
-5.400000e-04,4.892400e+00,4.044400e+00,-2.013333e-02
-5.380000e-04,4.890000e+00,4.030400e+00,-2.253333e-02
-5.360000e-04,4.911067e+00,4.028133e+00,-1.560000e-02
-5.340000e-04,4.882934e+00,4.021200e+00,-2.706667e-02
-5.320000e-04,4.885334e+00,4.035067e+00,-1.093333e-02
-5.300000e-04,4.897067e+00,4.035067e+00,-2.706667e-02
-5.280000e-04,4.901733e+00,4.028133e+00,-1.560000e-02
-5.260000e-04,4.897067e+00,4.025733e+00,-2.253333e-02
-5.240000e-04,4.901733e+00,4.039733e+00,-1.560000e-02
-5.220000e-04,4.899333e+00,4.023467e+00,-1.786667e-02
-5.200000e-04,4.894667e+00,4.032800e+00,-1.093333e-02
-5.180000e-04,4.901733e+00,4.028133e+00,-1.560000e-02
-5.160000e-04,4.892400e+00,4.021200e+00,-2.706667e-02
-5.140000e-04,4.897067e+00,4.037467e+00,-2.253333e-02
-5.120000e-04,4.906400e+00,4.021200e+00,-1.320000e-02
-5.100000e-04,4.899333e+00,4.025733e+00,-1.560000e-02
-5.080000e-04,4.885334e+00,4.030400e+00,-1.786667e-02
-5.060000e-04,4.885334e+00,4.023467e+00,-2.253333e-02
-5.040000e-04,4.899333e+00,4.021200e+00,-2.013333e-02
-5.020000e-04,4.887600e+00,4.030400e+00,-3.413333e-02
-5.000000e-04,4.897067e+00,4.028133e+00,-1.093333e-02
-4.980000e-04,4.933333e-03,3.986267e+00,-2.253333e-02
-4.960000e-04,5.640000e-02,3.828133e+00,-2.013333e-02
-4.940000e-04,9.386667e-02,3.551467e+00,-3.640000e-02
-4.920000e-04,1.242667e-01,3.226000e+00,-1.560000e-02
-4.900000e-04,1.546667e-01,2.888800e+00,-2.013333e-02
-4.880000e-04,1.382667e-01,2.533200e+00,-1.093333e-02
-4.860000e-04,1.382667e-01,2.210000e+00,-2.253333e-02
-4.840000e-04,1.102667e-01,1.919333e+00,-1.600000e-03
-4.820000e-04,9.853333e-02,1.654267e+00,-2.253333e-02
-4.800000e-04,7.746667e-02,1.438000e+00,-2.013333e-02
-4.780000e-04,6.106667e-02,1.226533e+00,-2.946667e-02
-4.760000e-04,4.240000e-02,1.098667e+00,-4.000000e-03
-4.740000e-04,2.360000e-02,9.637333e-01,-1.093333e-02
-4.720000e-04,2.666667e-04,8.800000e-01,-1.320000e-02
-4.700000e-04,1.200000e-02,8.149334e-01,-2.946667e-02
-4.680000e-04,-1.613333e-02,7.708000e-01,-1.786667e-02
-4.660000e-04,-1.840000e-02,7.405334e-01,-1.320000e-02
-4.640000e-04,-2.306667e-02,7.242666e-01,-1.560000e-02
-4.620000e-04,-2.080000e-02,7.173333e-01,-2.013333e-02
-4.600000e-04,-4.653334e-02,7.358667e-01,-2.253333e-02
-4.580000e-04,-3.253333e-02,7.405334e-01,-2.480000e-02
-4.560000e-04,-4.653334e-02,7.638667e-01,-1.560000e-02
-4.540000e-04,-3.720000e-02,7.824000e-01,-1.786667e-02
-4.520000e-04,-4.186667e-02,8.080000e-01,-1.786667e-02
-4.500000e-04,-4.413334e-02,8.265333e-01,-1.560000e-02
-4.480000e-04,-5.826667e-02,8.289334e-01,-2.013333e-02
-4.460000e-04,-4.653334e-02,8.452000e-01,-1.786667e-02
-4.440000e-04,-4.413334e-02,8.592000e-01,-1.786667e-02
-4.420000e-04,-3.013333e-02,8.730667e-01,-2.253333e-02
-4.400000e-04,-4.653334e-02,8.870667e-01,-1.560000e-02
-4.380000e-04,-3.013333e-02,8.870667e-01,-1.560000e-02
-4.360000e-04,-5.120000e-02,8.940000e-01,-2.013333e-02
-4.340000e-04,-2.546667e-02,8.986667e-01,-2.706667e-02
-4.320000e-04,-3.946667e-02,8.940000e-01,-2.253333e-02
-4.300000e-04,-2.786667e-02,8.964000e-01,-1.786667e-02
-4.280000e-04,-3.480000e-02,8.870667e-01,-1.560000e-02
-4.260000e-04,-3.013333e-02,8.893334e-01,-1.560000e-02
-4.240000e-04,-3.946667e-02,8.917333e-01,-1.786667e-02
-4.220000e-04,-1.840000e-02,8.917333e-01,-1.320000e-02
-4.200000e-04,-3.013333e-02,8.800000e-01,6.666667e-04
-4.180000e-04,-3.480000e-02,8.964000e-01,-1.560000e-02
-4.160000e-04,-4.413334e-02,8.940000e-01,-2.013333e-02
-4.140000e-04,-3.720000e-02,8.917333e-01,-2.013333e-02
-4.120000e-04,-5.360000e-02,8.917333e-01,-1.320000e-02
-4.100000e-04,-4.413334e-02,8.917333e-01,-1.320000e-02
-4.080000e-04,-3.946667e-02,8.940000e-01,-2.706667e-02
-4.060000e-04,-3.013333e-02,8.870667e-01,-1.786667e-02
-4.040000e-04,-2.786667e-02,8.917333e-01,-2.013333e-02
-4.020000e-04,-4.413334e-02,8.846667e-01,-1.786667e-02
-4.000000e-04,-3.720000e-02,8.824000e-01,-1.093333e-02
-3.980000e-04,-4.186667e-02,8.893334e-01,-1.093333e-02
-3.960000e-04,-5.120000e-02,8.730667e-01,-1.320000e-02
-3.940000e-04,-4.186667e-02,8.824000e-01,-2.946667e-02
-3.920000e-04,-2.306667e-02,8.846667e-01,-1.093333e-02
-3.900000e-04,-4.186667e-02,8.730667e-01,-1.320000e-02
-3.880000e-04,-4.653334e-02,8.824000e-01,-1.560000e-02
-3.860000e-04,-3.013333e-02,8.777333e-01,-1.786667e-02
-3.840000e-04,-3.013333e-02,8.730667e-01,-1.093333e-02
-3.820000e-04,-5.360000e-02,8.777333e-01,-3.413333e-02
-3.800000e-04,-3.946667e-02,8.684000e-01,-2.013333e-02
-3.780000e-04,-3.720000e-02,8.754667e-01,-3.173333e-02
-3.760000e-04,-5.120000e-02,8.754667e-01,-4.000000e-03
-3.740000e-04,-3.013333e-02,8.777333e-01,-2.253333e-02
-3.720000e-04,-4.653334e-02,8.846667e-01,-1.560000e-02
-3.700000e-04,-4.186667e-02,8.684000e-01,-2.253333e-02
-3.680000e-04,-3.480000e-02,8.754667e-01,-1.093333e-02
-3.660000e-04,-3.720000e-02,8.777333e-01,-2.253333e-02
-3.640000e-04,-3.720000e-02,8.708000e-01,-1.560000e-02
-3.620000e-04,-3.253333e-02,8.846667e-01,-1.320000e-02
-3.600000e-04,-3.480000e-02,8.800000e-01,-1.093333e-02
-3.580000e-04,-3.253333e-02,8.777333e-01,-2.013333e-02
-3.560000e-04,-3.946667e-02,8.684000e-01,-1.560000e-02
-3.540000e-04,-4.413334e-02,8.777333e-01,-2.253333e-02
-3.520000e-04,-3.480000e-02,8.846667e-01,-1.093333e-02
-3.500000e-04,-3.013333e-02,8.800000e-01,-2.253333e-02
-3.480000e-04,-4.880000e-02,8.637334e-01,-8.666667e-03
-3.460000e-04,-4.413334e-02,8.800000e-01,-2.480000e-02
-3.440000e-04,-4.653334e-02,8.870667e-01,-1.560000e-02
-3.420000e-04,-4.413334e-02,8.846667e-01,-2.253333e-02
-3.400000e-04,-5.360000e-02,8.846667e-01,-2.013333e-02
-3.380000e-04,-3.720000e-02,8.846667e-01,-2.480000e-02
-3.360000e-04,-5.586667e-02,8.846667e-01,-2.013333e-02
-3.340000e-04,-4.413334e-02,8.893334e-01,-2.706667e-02
-3.320000e-04,-4.413334e-02,8.661333e-01,-2.253333e-02
